# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3346000136016
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] __rdgsbase_inactive
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] rcu_qs
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] __x86_indirect_thunk_rax
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __x64_sys_getrusage
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] dput
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] path_put
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __task_rq_lock
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] __bitmap_and
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] vm_normal_page
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] do_wp_page
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c49437c6
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] __get_user_nocheck_4
     0.00%     0.00%  GC Thread#16     libpthread-2.28.so                                [.] _pthread_cleanup_pop
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c44e31f0
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] cgroup_rstat_updated
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __run_hrtimer
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] account_system_index_time
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] tick_sched_handle
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] tick_sched_timer
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] update_process_times
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] try_to_wake_up
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] wake_up_q
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d790d8
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]                                 [k] worker_thread
     0.00%     0.00%  G1 Refine#12     libjvm.so                                         [.] _ZN14G1HotCardCache6insertEPa
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN15ConnectionGraph22add_local_var_and_edgeEP4NodeN12PointsToNode11EscapeStateES1_P16Unique_Node_List
     0.00%     0.00%  GC Thread#2      libpthread-2.28.so                                [.] pthread_cond_signal@@GLIBC_2.3.2
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] calc_global_load
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] propagate_entity_cfs_rq
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] vma_set_page_prot
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] jbd2_journal_add_journal_head
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] native_send_call_func_single_ipi
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] set_task_cpu
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] __mod_memcg_lruvec_state
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] __mod_lruvec_page_state
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] page_add_new_anon_rmap
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] perf_pmu_nop_void
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] __rdgsbase_inactive
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] run_posix_cpu_timers
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __netif_receive_skb_list_core
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __napi_poll
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __netif_receive_skb_list
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] ixgbe_poll
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] napi_complete_done
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] net_rx_action
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] netif_receive_skb_list_internal
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] calculate_imbalance
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] nohz_balance_exit_idle
     0.00%     0.00%  kworker/10:1-ev  [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  kworker/22:2-mm  [kernel.kallsyms]                                 [k] kthread_data
     0.00%     0.00%  kworker/22:2-mm  [kernel.kallsyms]                                 [k] wq_worker_running
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] native_iret
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] can_migrate_task
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bc8b0c2e
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c559108f
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5488198
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] ntp_tick_length
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4943f05
     0.00%     0.00%  kworker/u64:15-  [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/u64:15-  [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/u64:15-  [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  kworker/u64:15-  [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  kworker/u64:15-  [kernel.kallsyms]                                 [k] worker_thread
     0.00%     0.00%  GC Thread#0      libjvm.so                                         [.] _ZN20G1ParScanThreadState10trim_queueEv
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] perf_pmu_nop_void
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] ixgbe_clean_rx_irq
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __napi_poll
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] ixgbe_poll
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] net_rx_action
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] sched_clock_tick
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] clear_page_rep
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] can_migrate_task.part.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] mb_cache_count
     0.00%     0.00%  G1 Refine#8      libpthread-2.28.so                                [.] __pthread_mutex_lock
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] __note_gp_changes
     0.00%     0.00%  G1 Conc#1        libjvm.so                                         [.] _ZN8G1CMTask18drain_global_stackEb
     0.00%     0.00%  kworker/21:2-ev  [kernel.kallsyms]                                 [k] enqueue_timer
     0.00%     0.00%  kworker/5:2-eve  [kernel.kallsyms]                                 [k] _find_first_bit
     0.00%     0.00%  kworker/5:2-eve  [kernel.kallsyms]                                 [k] first_online_pgdat
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN7Compile16shorten_branchesEPjRiS1_S1_
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] ep_send_events
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]                                 [k] mutex_lock
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54db5ff
     0.00%     0.00%  kworker/27:1-mm  [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/27:1-mm  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/27:1-mm  [kernel.kallsyms]                                 [k] drain_local_pages_wq
     0.00%     0.00%  kworker/27:1-mm  [kernel.kallsyms]                                 [k] drain_pages_zone
     0.00%     0.00%  kworker/27:1-mm  [kernel.kallsyms]                                 [k] free_pcppages_bulk
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] ip_local_deliver_finish
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] __netif_receive_skb_core
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] __netif_receive_skb_list
