# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3285379816649
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ................................................  ...............................................................................................................................................................................................................
#
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] kernel_init_free_pages.part.0
     0.00%     0.00%  G1 Refine#1      libpthread-2.28.so                                [.] __pthread_mutex_cond_lock
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0bb5dc7
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1509927
     0.00%     0.00%  G1 Refine#3      libjvm.so                                         [.] _ZN24G1ConcurrentRefineThread11run_serviceEv
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN15ciObjectFactory18get_unloaded_klassEP7ciKlassP8ciSymbolb
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZNK7MemNode20can_see_stored_valueEP4NodeP14PhaseTransform
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f144998e
     0.00%     0.00%  G1 Refine#0      ld-2.28.so                                        [.] _dl_update_slotinfo
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] wake_up_process
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ext4_fc_track_create
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] __fget_light
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] errseq_sample
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] __x64_sys_poll
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] do_poll.constprop.0
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] do_sys_poll
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] x86_pmu_enable_all
     0.00%     0.00%  GC Thread#5      libjvm.so                                         [.] _ZN9ChunkPool8allocateEmN17AllocFailStrategy13AllocFailEnumE
     0.00%     0.00%  G1 Refine#11     libjvm.so                                         [.] _ZN2os12elapsedVTimeEv
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d2087d
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] __bitmap_andnot
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] select_idle_core
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __x86_indirect_thunk_rax
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] syscall_enter_from_user_mode
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] wake_q_add_safe
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19ea203949
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] skb_release_data
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] __kfree_skb
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] ip_local_deliver_finish
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] ip_protocol_deliver_rcu
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] tcp_ack
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] tcp_clean_rtx_queue
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] tcp_rcv_established
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] tcp_v4_do_rcv
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] tcp_v4_rcv
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] __x64_sys_getrusage
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]                                 [k] blk_mq_queue_tag_busy_iter
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]                                 [k] blk_mq_timeout_work
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f14e6d1d
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f510c
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f5694
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] page_add_new_anon_rmap
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN7ciFieldC1EP15ciInstanceKlassi
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] read_hpet.part.0
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] clocksource_watchdog
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] cs_watchdog_read
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f14c2b22
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] update_sg_wakeup_stats
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __do_sys_clone
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] find_idlest_cpu
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] find_idlest_group
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] kernel_clone
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] wake_up_new_task
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] timekeeping_adjust.constprop.0
     0.00%     0.00%  kworker/2:1-eve  [kernel.kallsyms]                                 [k] enqueue_timer
     0.00%     0.00%  kworker/2:1-eve  [kernel.kallsyms]                                 [k] add_timer_on
     0.00%     0.00%  kworker/2:1-eve  [kernel.kallsyms]                                 [k] queue_delayed_work_on
     0.00%     0.00%  GC Thread#10     libpthread-2.28.so                                [.] __new_sem_wait_slow.constprop.0
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN22G1BlockOffsetTablePart16alloc_block_workEPP8HeapWordPmS1_S1_
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] resched_curr
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f14dc509
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1508323
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0cb1
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] read_tsc
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] clockevents_program_event
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] cpumask_next
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] nohz_newidle_balance
     0.00%     0.00%  kworker/15:3     [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] calculate_imbalance
     0.00%     0.00%  GC Thread#13     libjvm.so                                         [.] _ZN19GenericTaskQueueSetI16GenericTaskQueueI16G1TaskQueueEntryL10MemoryType5ELj131072EELS2_5EE4peekEv
     0.00%     0.00%  G1 Refine#2      libjvm.so                                         [.] _ZN2os12elapsedVTimeEv
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN2os14realign_memoryEPcmm
     0.00%     0.00%  GC Thread#13     libjvm.so                                         [.] _ZN9G1ParTask4workEj
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] __common_interrupt
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] handle_edge_irq
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] handle_irq_event
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f5a3d
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d1c418
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN15ClassFileParser16parse_interfacesEPK15ClassFileStreamiP12ConstantPoolPbP6Thread.part.186
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] __count_memcg_events
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN2os17current_thread_idEv
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d75685
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f14dd3fb
     0.00%     0.00%  G1 Conc#4        libjvm.so                                         [.] _ZN12ResourceMark13reset_to_markEv
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] fq_codel_dequeue
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] __qdisc_run
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] dequeue_skb
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] net_tx_action
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19eb95bb0c
     0.00%     0.00%  G1 Refine#3      libc-2.28.so                                      [.] __GI___getrusage
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] x86_pmu_enable_all
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] cputime_adjust
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] nohz_balance_exit_idle
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] nohz_balancer_kick
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e9749afa
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] propagate_protected_usage
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] delay_halt_mwaitx
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] delay_halt.part.0
